time_s,lat,lon,heading_deg,gps_speed_mps,turn_rate_dps,fix_quality,num_sats,hdop,throttle_ppm,steering_ppm,ch3_ppm,ch4_ppm,ch5_ppm,ch6_ppm,ch7_ppm,ch8_ppm,mode
81.250,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.300,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.350,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.400,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.450,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.500,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.550,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.600,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.650,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.700,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.750,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.800,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.850,20.7277191667,-103.5668665000,135.37,0.2165,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.900,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
81.950,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.000,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.050,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.100,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.150,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1061,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.200,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1206,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.250,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1314,1441,1500,1500,1939,1939,1500,1939,MANUAL
82.300,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.350,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.400,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.450,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.500,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.550,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.600,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.650,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.700,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.750,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
82.800,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1561,1500,1939,1939,1500,1939,MANUAL
82.850,20.7277180000,-103.5668673333,120.49,0.2819,0.00,0,0,99.9,1500,1500,1595,1500,1939,1939,1500,1939,MANUAL
82.900,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1680,1500,1939,1939,1500,1939,MANUAL
82.950,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1747,1500,1939,1939,1500,1939,MANUAL
83.000,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1839,1500,1939,1939,1500,1939,MANUAL
83.050,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1887,1500,1939,1939,1500,1939,MANUAL
83.100,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.150,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.200,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.250,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.300,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.350,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.400,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.450,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.500,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.550,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.600,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.650,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.700,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.750,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.800,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.850,20.7277175000,-103.5668675000,113.43,0.2126,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.900,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
83.950,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.000,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.050,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.100,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.150,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.200,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.250,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.300,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.350,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.400,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.450,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.500,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.550,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.600,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.650,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.700,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.750,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.800,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.850,20.7277141667,-103.5668600000,110.80,0.8737,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.900,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
84.950,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.000,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.050,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.100,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.150,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.200,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.250,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.300,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.350,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.400,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.450,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.500,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.550,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.600,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.650,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.700,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.750,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.800,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.850,20.7277098333,-103.5668476667,107.71,2.2298,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.900,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
85.950,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.000,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.050,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.100,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.150,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.200,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.250,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.300,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.350,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.400,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.450,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.500,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.550,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.600,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.650,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.700,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.750,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.800,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.850,20.7277060000,-103.5668346667,104.42,2.7867,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.900,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
86.950,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.000,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.050,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.100,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.150,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.200,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.250,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.300,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.350,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.400,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.450,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.500,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.550,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1553,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.600,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1597,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.650,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1678,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.700,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1723,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.750,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1777,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.800,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1807,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.850,20.7277028333,-103.5668216667,100.60,2.8164,0.00,0,0,99.9,1851,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.900,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1864,1500,1939,1500,1939,1939,1500,1939,MANUAL
87.950,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1872,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.000,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1865,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.050,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1861,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.100,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1864,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.150,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1864,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.200,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1865,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.250,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1863,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.300,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1851,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.350,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1790,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.400,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1721,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.450,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1727,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.500,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1742,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.550,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1776,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.600,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1812,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.650,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1839,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.700,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1852,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.750,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1854,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.800,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1851,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.850,20.7277006667,-103.5668088333,97.52,2.7405,0.00,0,0,99.9,1843,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.900,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1805,1500,1939,1500,1939,1939,1500,1939,MANUAL
88.950,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1727,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.000,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1712,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.050,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1698,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.100,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1665,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.150,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1649,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.200,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1631,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.250,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1593,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.300,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1563,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.350,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.400,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.450,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.500,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.550,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.600,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.650,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.700,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.750,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.800,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.850,20.7276993333,-103.5667976667,106.26,2.5350,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.900,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
89.950,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.000,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.050,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.100,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.150,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.200,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.250,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.300,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.350,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.400,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.450,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.500,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.550,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.600,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.650,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.700,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.750,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.800,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
90.850,20.7276961667,-103.5667861667,109.38,2.4092,0.00,0,0,99.9,1500,1500,1916,1500,1939,1939,1500,1939,MANUAL
90.900,20.7276920000,-103.5667740000,108.92,2.5940,0.00,0,0,99.9,1500,1500,1902,1500,1939,1939,1500,1939,MANUAL
90.950,20.7276920000,-103.5667740000,108.92,2.5940,0.00,0,0,99.9,1500,1500,1895,1500,1939,1939,1500,1939,MANUAL
91.000,20.7276920000,-103.5667740000,108.92,2.5940,0.00,0,0,99.9,1500,1500,1888,1500,1939,1939,1500,1939,MANUAL
91.050,20.7276920000,-103.5667740000,108.92,2.5940,0.00,0,0,99.9,1500,1500,1884,1500,1939,1939,1500,1939,MANUAL
91.100,20.7276920000,-103.5667740000,108.92,2.5940,0.00,0,0,99.9,1500,1500,1881,1500,1939,1939,1500,1939,MANUAL
