t,lat,lon,heading,target_brg,hdg_err,cte,steer_frac,steer_ppm,throttle_ppm,speed_tgt,dist_to_wp,wp_idx,algo
1774401163.4514,20.72770175,-103.56679967,286.06,353.88,67.82,-0.2681,0.8,1100,1500,0.3,1.392,0,stanley
1774401163.4914,20.72770183,-103.56679967,286.78,353.88,67.1,-0.2511,0.8,1100,1500,0.3,1.395,0,stanley
1774401163.5315,20.72770183,-103.56679975,286.99,353.88,66.89,-0.2511,0.8,1100,1500,0.3,1.403,0,stanley
1774401163.5725,20.72770192,-103.56679958,287.71,353.88,66.17,-0.2272,0.8,1100,1500,0.3,1.389,0,stanley
1774401163.6116,20.72770192,-103.56679958,287.71,353.88,66.17,-0.2272,0.8,1100,1500,0.3,1.389,0,stanley
1774401163.6514,20.72770192,-103.56679958,287.71,353.88,66.17,-0.2272,0.8,1100,1500,0.3,1.389,0,stanley
1774401163.6914,20.727702,-103.56679967,288.66,353.88,65.22,-0.2101,0.8,1100,1500,0.3,1.4,0,stanley
1774401163.7314,20.72770192,-103.56679967,289.38,353.88,64.5,-0.2101,0.8,1100,1500,0.3,1.397,0,stanley
1774401163.7714,20.72770192,-103.5667995,289.38,353.88,64.5,-0.2033,0.8,1100,1500,0.3,1.381,0,stanley
1774401163.8116,20.72770192,-103.5667995,289.38,353.88,64.5,-0.2033,0.8,1100,1500,0.3,1.381,0,stanley
1774401163.8514,20.727702,-103.5667995,290.09,353.88,63.79,-0.1862,0.8,1100,1500,0.3,1.383,0,stanley
1774401163.8925,20.72770208,-103.5667995,290.8,353.88,63.08,-0.1692,0.8,1100,1500,0.3,1.386,0,stanley
1774401163.9314,20.727702,-103.5667995,291.5,353.88,62.38,-0.1692,0.8,1100,1500,0.3,1.383,0,stanley
1774401163.9724,20.727702,-103.5667995,291.5,353.88,62.38,-0.1692,0.8,1100,1500,0.3,1.383,0,stanley
1774401164.0116,20.727702,-103.56679942,291.76,353.88,62.12,-0.1623,0.8,1100,1500,0.3,1.375,0,stanley
1774401164.0515,20.72770208,-103.5667995,292.73,353.88,61.14,-0.1453,0.8,1100,1500,0.3,1.386,0,stanley
1774401164.0924,20.727702,-103.5667995,293.43,353.88,60.44,-0.1453,0.8,1100,1500,0.3,1.383,0,stanley
1774401164.1325,20.72770208,-103.56679942,294.42,353.88,59.46,-0.1214,0.8,1100,1600,0.3,1.378,0,stanley
1774401164.1725,20.72770208,-103.56679933,294.13,300.77,6.64,-0.1214,-0.006,1503,1600,0.3,1.37,0,stanley
1774401164.2116,20.72770208,-103.56679933,294.13,300.77,6.64,-0.1214,-0.006,1503,1600,0.3,1.37,0,stanley
1774401164.2515,20.727702,-103.56679933,294.81,307.64,12.83,-0.1214,0.132,1434,1600,0.3,1.367,0,stanley
1774401164.2915,20.72770208,-103.56679925,295.8,297.08,1.28,-0.0975,-0.094,1547,1600,0.3,1.361,0,stanley
1774401164.3314,20.72770208,-103.56679925,295.8,297.08,1.28,-0.0975,-0.094,1547,1600,0.3,1.361,0,stanley
1774401164.3725,20.727702,-103.56679917,296.79,300.13,3.34,-0.0906,-0.04,1520,1600,0.3,1.35,0,stanley
1774401164.4115,20.727702,-103.56679917,296.79,300.13,3.34,-0.0906,-0.04,1520,1600,0.3,1.35,0,stanley
1774401164.4514,20.72770217,-103.56679925,296.47,289.8,-6.67,-0.0804,-0.25,1625,1600,0.3,1.364,0,stanley
1774401164.4914,20.72770225,-103.56679933,297.46,283.68,-13.78,-0.0634,-0.386,1693,1600,0.3,1.375,0,stanley
1774401164.5315,20.72770225,-103.56679942,297.14,286.24,-10.9,-0.0703,-0.33,1665,1600,0.3,1.384,0,stanley
1774401164.5714,20.72770233,-103.56679942,296.47,274.62,-21.86,-0.0703,-0.574,1787,1600,0.3,1.387,0,stanley
1774401164.6117,20.72770233,-103.56679958,296.47,277.59,-18.88,-0.0772,-0.516,1758,1600,0.3,1.403,0,stanley
1774401164.6525,20.72770233,-103.56679958,296.47,277.59,-18.88,-0.0772,-0.516,1758,1600,0.3,1.403,0,stanley
1774401164.6915,20.72770242,-103.56679975,295.8,238.5,-57.29,-0.084,-0.8,1900,1600,0.3,1.422,0,stanley
1774401164.7315,20.72770242,-103.56679975,295.8,238.5,-57.29,-0.084,-0.8,1900,1600,0.3,1.422,0,stanley
1774401164.7714,20.7277025,-103.56679975,295.11,211.91,-83.21,-0.084,-0.8,1900,1500,0.3,1.425,0,stanley
1774401164.8116,20.72770242,-103.56679975,295.8,211.91,-83.89,-0.084,-0.8,1900,1500,0.3,1.422,0,stanley
1774401164.8514,20.7277025,-103.56679983,294.81,211.91,-82.91,-0.0909,-0.8,1900,1500,0.3,1.434,0,stanley
1774401164.8925,20.7277025,-103.56679983,294.81,211.91,-82.91,-0.0909,-0.8,1900,1500,0.3,1.434,0,stanley
1774401164.9315,20.7277025,-103.56679992,295.11,211.91,-83.21,-0.0909,-0.8,1900,1500,0.3,1.442,0,stanley
1774401164.9714,20.7277025,-103.5668,294.81,211.91,-82.91,-0.0978,-0.8,1900,1500,0.3,1.45,0,stanley
1774401165.0116,20.7277025,-103.5668,293.43,211.91,-81.53,-0.1148,-0.8,1900,1500,0.3,1.45,0,stanley
1774401165.0514,20.7277025,-103.5668,293.43,211.91,-81.53,-0.1148,-0.8,1900,1500,0.3,1.45,0,stanley
1774401165.0915,20.72770242,-103.5668,292.73,211.91,-80.83,-0.1319,-0.8,1900,1500,0.3,1.447,0,stanley
1774401165.1315,20.72770242,-103.56679992,292.46,211.91,-80.56,-0.1319,-0.8,1900,1500,0.3,1.439,0,stanley
1774401165.1714,20.72770233,-103.56679975,291.76,211.91,-79.85,-0.142,-0.8,1900,1500,0.3,1.419,0,stanley
1774401165.2117,20.72770242,-103.56679983,290.8,211.91,-78.89,-0.1489,-0.8,1900,1500,0.3,1.431,0,stanley
1774401165.2516,20.72770233,-103.5668,290.09,211.91,-78.19,-0.1728,-0.8,1900,1500,0.3,1.444,0,stanley
1774401165.2915,20.72770233,-103.5668,290.09,211.91,-78.19,-0.1728,-0.8,1900,1500,0.3,1.444,0,stanley
1774401165.3314,20.72770233,-103.5668,290.09,211.91,-78.19,-0.1728,-0.8,1900,1500,0.3,1.444,0,stanley
1774401165.3714,20.72770233,-103.56679992,288.43,211.91,-76.53,-0.1898,-0.8,1900,1500,0.3,1.436,0,stanley
1774401165.4116,20.72770233,-103.56679983,288.66,211.91,-76.75,-0.183,-0.8,1900,1500,0.3,1.428,0,stanley
1774401165.4515,20.72770225,-103.56679983,287.93,211.91,-76.02,-0.2,-0.8,1900,1500,0.3,1.425,0,stanley
1774401165.4914,20.72770225,-103.56679983,287.93,211.91,-76.02,-0.2,-0.8,1900,1500,0.3,1.425,0,stanley
1774401165.5315,20.72770225,-103.56679992,287.71,211.91,-75.81,-0.2069,-0.8,1900,1500,0.3,1.433,0,stanley
1774401165.5724,20.72770225,-103.56679992,287.71,211.91,-75.81,-0.2069,-0.8,1900,1500,0.3,1.433,0,stanley
1774401165.6116,20.72770217,-103.56679992,286.99,211.91,-75.08,-0.2239,-0.8,1900,1500,0.3,1.43,0,stanley
1774401165.6524,20.72770225,-103.56679992,286.26,211.91,-74.35,-0.2239,-0.8,1900,1500,0.3,1.433,0,stanley
1774401165.6915,20.72770225,-103.56679983,286.06,211.91,-74.15,-0.2239,-0.8,1900,1500,0.3,1.425,0,stanley
1774401165.7314,20.72770217,-103.56679975,285.52,211.91,-73.62,-0.2341,-0.8,1900,1500,0.3,1.414,0,stanley
1774401165.7714,20.72770217,-103.56679983,285.33,211.91,-73.43,-0.2409,-0.8,1900,1500,0.3,1.422,0,stanley
1774401165.8121,20.72770208,-103.56679983,284.6,211.91,-72.69,-0.258,-0.8,1900,1500,0.3,1.419,0,stanley
1774401165.8523,20.72770208,-103.56679983,284.6,211.91,-72.69,-0.258,-0.8,1900,1500,0.3,1.419,0,stanley
1774401165.8919,20.72770208,-103.56679983,284.6,211.91,-72.69,-0.258,-0.8,1900,1500,0.3,1.419,0,stanley
1774401165.9315,20.72770217,-103.56679983,283.86,211.91,-71.95,-0.258,-0.8,1900,1500,0.3,1.422,0,stanley
1774401165.9715,20.72770208,-103.56679983,283.12,211.91,-71.21,-0.275,-0.8,1900,1500,0.3,1.419,0,stanley
1774401166.0121,20.72770208,-103.56679983,283.12,211.91,-71.21,-0.275,-0.8,1900,1500,0.3,1.419,0,stanley
1774401166.0519,20.727702,-103.56679975,282.22,211.91,-70.31,-0.292,-0.8,1900,1500,0.3,1.408,0,stanley
1774401166.0915,20.727702,-103.56679975,282.22,211.91,-70.31,-0.292,-0.8,1900,1500,0.3,1.408,0,stanley
1774401166.1316,20.727702,-103.56679983,282.37,211.91,-70.46,-0.292,-0.8,1900,1500,0.3,1.417,0,stanley
1774401166.1715,20.727702,-103.56679975,280.73,211.91,-68.82,-0.3091,-0.8,1900,1500,0.3,1.408,0,stanley
1774401166.2121,20.727702,-103.56679975,280.73,211.91,-68.82,-0.3091,-0.8,1900,1500,0.3,1.408,0,stanley
1774401166.2559,20.727702,-103.56679967,280.86,211.91,-68.96,-0.3022,-0.8,1900,1500,0.3,1.4,0,stanley
1774401166.2914,20.72770192,-103.56679975,279.98,211.91,-68.07,-0.3261,-0.8,1900,1500,0.3,1.406,0,stanley
1774401166.3315,20.72770192,-103.56679975,279.98,211.91,-68.07,-0.3261,-0.8,1900,1500,0.3,1.406,0,stanley
1774401166.3714,20.72770183,-103.56679975,279.22,211.91,-67.32,-0.3431,-0.8,1900,1500,0.3,1.403,0,stanley
1774401166.4116,20.727702,-103.56679975,279.22,211.91,-67.32,-0.3261,-0.8,1900,1500,0.3,1.408,0,stanley
1774401166.4514,20.72770192,-103.56679975,278.47,211.91,-66.56,-0.3431,-0.8,1900,1500,0.3,1.406,0,stanley
1774401166.4914,20.72770192,-103.56679975,278.47,211.91,-66.56,-0.3431,-0.8,1900,1500,0.3,1.406,0,stanley
1774401166.5317,20.72770183,-103.56679967,277.61,211.91,-65.71,-0.3602,-0.8,1900,1500,0.3,1.395,0,stanley
1774401166.5725,20.72770183,-103.56679967,277.61,211.91,-65.71,-0.3602,-0.8,1900,1500,0.3,1.395,0,stanley
1774401166.6117,20.72770192,-103.56679967,276.86,211.91,-64.95,-0.3602,-0.8,1900,1500,0.3,1.397,0,stanley
1774401166.6515,20.72770183,-103.56679967,276.1,211.91,-64.2,-0.3772,-0.8,1900,1500,0.3,1.395,0,stanley
1774401166.6914,20.72770183,-103.56679967,276.1,211.91,-64.2,-0.3772,-0.8,1900,1500,0.3,1.395,0,stanley
1774401166.7314,20.72770175,-103.56679975,275.28,211.91,-63.37,-0.4011,-0.8,1900,1500,0.3,1.4,0,stanley
1774401166.7715,20.72770183,-103.56679967,274.58,211.91,-62.68,-0.3942,-0.8,1900,1500,0.3,1.395,0,stanley
1774401166.8116,20.72770183,-103.56679967,274.58,211.91,-62.68,-0.3942,-0.8,1900,1500,0.3,1.395,0,stanley
1774401166.8514,20.72770183,-103.56679967,274.58,211.91,-62.68,-0.3942,-0.8,1900,1500,0.3,1.395,0,stanley
1774401166.8914,20.72770175,-103.56679975,273.78,211.91,-61.87,-0.4181,-0.8,1900,1500,0.3,1.4,0,stanley
1774401166.9315,20.72770167,-103.56679975,273.02,211.91,-61.12,-0.4352,-0.8,1900,1500,0.3,1.398,0,stanley
1774401166.9714,20.72770175,-103.56679967,272.3,211.91,-60.39,-0.4283,-0.8,1900,1500,0.3,1.392,0,stanley
1774401167.0116,20.72770175,-103.56679967,272.3,211.91,-60.39,-0.4283,-0.8,1900,1500,0.3,1.392,0,stanley
1774401167.0516,20.72770175,-103.56679967,272.3,211.91,-60.39,-0.4283,-0.8,1900,1500,0.3,1.392,0,stanley
1774401167.0915,20.72770167,-103.56679967,271.53,211.91,-59.63,-0.4453,-0.8,1900,1600,0.3,1.389,0,stanley
1774401167.1325,20.72770158,-103.56679967,270.77,348.31,77.54,-0.4624,0.8,1100,1500,0.3,1.387,0,stanley
1774401167.1714,20.72770158,-103.56679967,270.77,348.31,77.54,-0.4624,0.8,1100,1500,0.3,1.387,0,stanley
1774401167.2116,20.72770158,-103.56679967,270.77,348.31,77.54,-0.4624,0.8,1100,1500,0.3,1.387,0,stanley
1774401167.2514,20.72770158,-103.56679967,270.77,348.31,77.54,-0.4624,0.8,1100,1500,0.3,1.387,0,stanley
1774401167.2915,20.72770158,-103.56679967,269.23,348.31,79.07,-0.4794,0.8,1100,1500,0.3,1.387,0,stanley
1774401167.3315,20.72770158,-103.56679958,269.24,348.31,79.06,-0.4794,0.8,1100,1500,0.3,1.379,0,stanley
1774401167.3716,20.7277015,-103.56679967,268.47,348.31,79.84,-0.4964,0.8,1100,1500,0.3,1.385,0,stanley
1774401167.4116,20.7277015,-103.56679975,268.49,348.31,79.82,-0.5033,0.8,1100,1500,0.3,1.393,0,stanley
1774401167.4514,20.72770142,-103.56679983,269.23,348.31,79.07,-0.5033,0.8,1100,1500,0.3,1.399,0,stanley
1774401167.4915,20.7277015,-103.56679983,270.0,348.31,78.31,-0.4863,0.8,1100,1500,0.3,1.401,0,stanley
1774401167.5315,20.7277015,-103.56679983,271.53,348.31,76.78,-0.4692,0.8,1100,1500,0.3,1.401,0,stanley
1774401167.5725,20.7277015,-103.56679983,271.53,348.31,76.78,-0.4692,0.8,1100,1500,0.3,1.401,0,stanley
1774401167.6116,20.72770158,-103.56679983,270.77,348.31,77.54,-0.4692,0.8,1100,1500,0.3,1.404,0,stanley
1774401167.6514,20.72770167,-103.56679983,271.53,348.31,76.78,-0.4522,0.8,1100,1500,0.3,1.406,0,stanley
1774401167.6915,20.72770158,-103.56679983,272.3,348.31,76.01,-0.4522,0.8,1100,1500,0.3,1.404,0,stanley
1774401167.7314,20.72770158,-103.56679975,272.27,348.31,76.04,-0.4522,0.8,1100,1500,0.3,1.395,0,stanley
1774401167.7715,20.7277015,-103.56679967,273.06,348.31,75.25,-0.4453,0.8,1100,1500,0.3,1.385,0,stanley
1774401167.8121,20.72770158,-103.56679967,273.82,348.31,74.48,-0.4283,0.8,1100,1500,0.3,1.387,0,stanley
1774401167.8516,20.72770167,-103.56679967,274.58,348.31,73.72,-0.4113,0.8,1100,1500,0.3,1.389,0,stanley
1774401167.8915,20.72770167,-103.56679975,274.53,348.31,73.78,-0.4181,0.8,1100,1500,0.3,1.398,0,stanley
1774401167.9315,20.72770167,-103.56679983,274.58,348.31,73.72,-0.4181,0.8,1100,1500,0.3,1.406,0,stanley
1774401167.9714,20.72770175,-103.56679975,275.28,348.31,73.03,-0.4011,0.8,1100,1500,0.3,1.4,0,stanley
1774401168.0116,20.72770167,-103.56679967,276.1,348.31,72.21,-0.3942,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.0514,20.72770167,-103.56679967,276.1,348.31,72.21,-0.3942,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.0916,20.72770167,-103.56679967,276.1,348.31,72.21,-0.3942,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.1315,20.72770167,-103.56679967,276.1,348.31,72.21,-0.3942,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.1714,20.72770167,-103.56679967,277.61,348.31,70.7,-0.3772,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.2116,20.72770167,-103.56679967,277.61,348.31,70.7,-0.3772,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.2514,20.72770175,-103.56679967,278.36,348.31,69.94,-0.3602,0.8,1100,1500,0.3,1.392,0,stanley
1774401168.2915,20.72770167,-103.56679967,279.11,348.31,69.2,-0.3602,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.3316,20.72770167,-103.56679958,279.22,348.31,69.08,-0.3533,0.8,1100,1500,0.3,1.381,0,stanley
1774401168.3714,20.72770167,-103.56679967,279.11,348.31,69.2,-0.3602,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.4115,20.72770175,-103.56679967,279.86,348.31,68.45,-0.3431,0.8,1100,1500,0.3,1.392,0,stanley
1774401168.4514,20.72770167,-103.56679967,280.6,348.31,67.71,-0.3431,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.4914,20.72770167,-103.56679958,280.73,348.31,67.58,-0.3362,0.8,1100,1500,0.3,1.381,0,stanley
1774401168.5315,20.72770167,-103.56679958,280.73,348.31,67.58,-0.3362,0.8,1100,1500,0.3,1.381,0,stanley
1774401168.5714,20.72770167,-103.56679975,280.73,348.31,67.58,-0.3431,0.8,1100,1500,0.3,1.398,0,stanley
1774401168.6116,20.72770175,-103.56679967,281.62,348.31,66.69,-0.3192,0.8,1100,1500,0.3,1.392,0,stanley
1774401168.6514,20.72770167,-103.56679967,282.37,348.31,65.94,-0.3192,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.6914,20.72770167,-103.56679967,282.37,348.31,65.94,-0.3192,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.7315,20.72770175,-103.56679967,283.12,348.31,65.19,-0.3022,0.8,1100,1500,0.3,1.392,0,stanley
1774401168.7714,20.72770175,-103.56679967,283.12,348.31,65.19,-0.3022,0.8,1100,1500,0.3,1.392,0,stanley
1774401168.8116,20.72770167,-103.56679967,283.86,348.31,64.45,-0.3022,0.8,1100,1500,0.3,1.389,0,stanley
1774401168.8525,20.72770175,-103.56679967,284.6,348.31,63.71,-0.2852,0.8,1100,1500,0.3,1.392,0,stanley
1774401168.8914,20.72770175,-103.56679967,284.6,348.31,63.71,-0.2852,0.8,1100,1500,0.3,1.392,0,stanley
1774401168.9314,20.72770183,-103.56679975,285.52,348.31,62.79,-0.2681,0.8,1100,1500,0.3,1.403,0,stanley
1774401168.9724,20.72770183,-103.56679975,285.52,348.31,62.79,-0.2681,0.8,1100,1500,0.3,1.403,0,stanley
1774401169.0116,20.72770175,-103.56679975,286.26,348.31,62.05,-0.2681,0.8,1100,1500,0.3,1.4,0,stanley
1774401169.0514,20.72770175,-103.56679967,286.06,348.31,62.25,-0.2681,0.8,1100,1500,0.3,1.392,0,stanley
1774401169.0925,20.72770183,-103.56679967,286.78,348.31,61.53,-0.2511,0.8,1100,1500,0.3,1.395,0,stanley
1774401169.1315,20.72770183,-103.56679975,286.99,348.31,61.32,-0.2511,0.8,1100,1500,0.3,1.403,0,stanley
1774401169.1714,20.72770192,-103.56679958,287.71,348.31,60.6,-0.2272,0.8,1100,1500,0.3,1.389,0,stanley
1774401169.2115,20.72770183,-103.56679958,288.43,348.31,59.88,-0.2272,0.8,1100,1600,0.3,1.386,0,stanley
1774401169.2525,20.72770183,-103.56679958,288.43,335.74,47.31,-0.2272,0.768,1116,1600,0.3,1.386,0,stanley
1774401169.2915,20.72770183,-103.56679958,288.43,335.74,47.31,-0.2272,0.768,1116,1600,0.3,1.386,0,stanley
1774401169.3314,20.72770192,-103.56679967,289.38,340.17,50.79,-0.2101,0.8,1100,1600,0.3,1.397,0,stanley
1774401169.3716,20.727702,-103.56679967,290.09,336.11,46.01,-0.1931,0.78,1110,1600,0.3,1.4,0,stanley
1774401169.4116,20.72770192,-103.56679958,291.05,331.88,40.83,-0.1862,0.674,1163,1600,0.3,1.389,0,stanley
1774401169.4516,20.72770183,-103.5667995,290.09,329.15,39.06,-0.2033,0.614,1193,1600,0.3,1.378,0,stanley
1774401169.4915,20.72770192,-103.5667995,290.8,324.69,33.9,-0.1862,0.52,1240,1600,0.3,1.381,0,stanley
1774401169.5315,20.72770208,-103.56679967,290.8,330.15,39.35,-0.1761,0.654,1173,1600,0.3,1.403,0,stanley
1774401169.5714,20.72770217,-103.56679975,291.76,337.1,45.34,-0.159,0.8,1100,1600,0.3,1.414,0,stanley
1774401169.6116,20.72770217,-103.56679983,291.5,358.29,66.79,-0.1659,0.8,1100,1500,0.3,1.422,0,stanley
1774401169.6514,20.72770217,-103.56679983,291.5,358.29,66.79,-0.1659,0.8,1100,1500,0.3,1.422,0,stanley
1774401169.6914,20.72770217,-103.56679992,291.76,358.29,66.53,-0.1659,0.8,1100,1500,0.3,1.43,0,stanley
1774401169.7315,20.72770225,-103.56679992,292.46,358.29,65.83,-0.1489,0.8,1100,1500,0.3,1.433,0,stanley
1774401169.7714,20.72770225,-103.56679992,292.46,358.29,65.83,-0.1489,0.8,1100,1500,0.3,1.433,0,stanley
1774401169.8121,20.72770233,-103.56679992,293.16,358.29,65.13,-0.1319,0.8,1100,1500,0.3,1.436,0,stanley
1774401169.8517,20.72770233,-103.56679992,293.16,358.29,65.13,-0.1319,0.8,1100,1500,0.3,1.436,0,stanley
1774401169.8918,20.72770233,-103.56679983,294.81,358.29,63.47,-0.1079,0.8,1100,1500,0.3,1.428,0,stanley
1774401169.9318,20.72770233,-103.56679975,295.11,358.29,63.18,-0.1011,0.8,1100,1500,0.3,1.419,0,stanley
1774401169.9717,20.72770225,-103.56679975,295.8,358.29,62.49,-0.1011,0.8,1100,1500,0.3,1.417,0,stanley
1774401170.0118,20.72770225,-103.56679967,295.49,358.29,62.8,-0.1011,0.8,1100,1500,0.3,1.408,0,stanley
1774401170.0517,20.72770225,-103.56679975,295.8,358.29,62.49,-0.1011,0.8,1100,1500,0.3,1.417,0,stanley
1774401170.0916,20.72770233,-103.56679975,296.47,358.29,61.81,-0.084,0.8,1100,1500,0.3,1.419,0,stanley
1774401170.1317,20.72770233,-103.56679975,296.47,358.29,61.81,-0.084,0.8,1100,1500,0.3,1.419,0,stanley
1774401170.1716,20.72770242,-103.56679967,297.46,358.29,60.82,-0.0601,0.8,1100,1500,0.3,1.414,0,stanley
1774401170.2116,20.72770225,-103.56679967,297.46,358.29,60.82,-0.0772,0.8,1100,1500,0.3,1.408,0,stanley
1774401170.2516,20.72770225,-103.56679958,297.79,358.29,60.49,-0.0703,0.8,1100,1500,0.3,1.4,0,stanley
1774401170.2915,20.72770233,-103.56679958,298.46,358.29,59.82,-0.0532,0.8,1100,1600,0.3,1.403,0,stanley
1774401170.3315,20.72770233,-103.56679958,298.46,277.59,-20.88,-0.0532,-0.53,1765,1600,0.3,1.403,0,stanley
1774401170.3725,20.72770242,-103.56679958,299.13,257.9,-41.22,-0.0362,-0.8,1900,1600,0.3,1.406,0,stanley
1774401170.4117,20.72770242,-103.56679958,299.13,257.9,-41.22,-0.0362,-0.8,1900,1600,0.3,1.406,0,stanley
1774401170.4516,20.72770242,-103.56679958,299.13,257.9,-41.22,-0.0362,-0.8,1900,1600,0.3,1.406,0,stanley
1774401170.4915,20.72770233,-103.5667995,300.13,275.74,-24.39,-0.0293,-0.578,1789,1600,0.3,1.395,0,stanley
1774401170.5317,20.72770233,-103.5667995,300.13,275.74,-24.39,-0.0293,-0.578,1789,1600,0.3,1.395,0,stanley
1774401170.5715,20.72770233,-103.5667995,300.13,275.74,-24.39,-0.0293,-0.578,1789,1600,0.3,1.395,0,stanley
1774401170.6116,20.72770242,-103.5667995,299.47,260.81,-38.66,-0.0293,-0.8,1900,1600,0.3,1.398,0,stanley
1774401170.6515,20.7277025,-103.56679958,299.78,240.67,-59.11,-0.0192,-0.8,1900,1600,0.3,1.409,0,stanley
1774401170.6915,20.72770258,-103.56679967,299.47,216.58,-82.89,-0.0192,-0.8,1900,1500,0.3,1.42,0,stanley
1774401170.7315,20.7277025,-103.56679975,298.46,216.58,-81.89,-0.0431,-0.8,1900,1500,0.3,1.425,0,stanley
1774401170.7715,20.7277025,-103.56679958,298.46,216.58,-81.89,-0.0362,-0.8,1900,1500,0.3,1.409,0,stanley
1774401170.8115,20.7277025,-103.56679958,298.46,216.58,-81.89,-0.0362,-0.8,1900,1500,0.3,1.409,0,stanley
1774401170.8514,20.72770242,-103.56679967,297.46,216.58,-80.89,-0.0601,-0.8,1900,1500,0.3,1.414,0,stanley
1774401170.8915,20.72770242,-103.56679983,297.46,216.58,-80.89,-0.067,-0.8,1900,1500,0.3,1.431,0,stanley
1774401170.9316,20.7277025,-103.56679983,296.79,216.58,-80.21,-0.067,-0.8,1900,1500,0.3,1.434,0,stanley
1774401170.9715,20.7277025,-103.56679975,296.47,216.58,-79.89,-0.067,-0.8,1900,1500,0.3,1.425,0,stanley
1774401171.0116,20.72770242,-103.56679967,296.11,216.58,-79.53,-0.0772,-0.8,1900,1500,0.3,1.414,0,stanley
1774401171.0516,20.72770233,-103.56679958,295.11,216.58,-78.53,-0.0942,-0.8,1900,1500,0.3,1.403,0,stanley
1774401171.0918,20.72770233,-103.5667995,293.43,216.58,-76.86,-0.1112,-0.8,1900,1500,0.3,1.395,0,stanley
1774401171.1316,20.72770233,-103.5667995,293.43,216.58,-76.86,-0.1112,-0.8,1900,1500,0.3,1.395,0,stanley
1774401171.1716,20.72770233,-103.56679967,293.43,216.58,-76.86,-0.1181,-0.8,1900,1500,0.3,1.411,0,stanley
1774401171.2115,20.72770225,-103.56679983,292.73,216.58,-76.16,-0.142,-0.8,1900,1500,0.3,1.425,0,stanley
1774401171.2553,20.72770225,-103.56679992,292.46,216.58,-75.88,-0.1489,-0.8,1900,1500,0.3,1.433,0,stanley
1774401171.2917,20.72770233,-103.56679975,291.76,216.58,-75.18,-0.142,-0.8,1900,1500,0.3,1.419,0,stanley
1774401171.3316,20.72770225,-103.56679958,291.05,216.58,-74.47,-0.1522,-0.8,1900,1500,0.3,1.4,0,stanley
1774401171.3716,20.72770233,-103.56679958,290.34,216.58,-73.76,-0.1522,-0.8,1900,1500,0.3,1.403,0,stanley
1774401171.4117,20.72770225,-103.56679967,289.38,216.58,-72.8,-0.1761,-0.8,1900,1500,0.3,1.408,0,stanley
1774401171.4516,20.72770225,-103.56679967,289.38,216.58,-72.8,-0.1761,-0.8,1900,1500,0.3,1.408,0,stanley
1774401171.4916,20.72770225,-103.56679967,289.38,216.58,-72.8,-0.1761,-0.8,1900,1500,0.3,1.408,0,stanley
1774401171.5316,20.72770217,-103.56679975,288.43,216.58,-71.85,-0.2,-0.8,1900,1500,0.3,1.414,0,stanley
1774401171.5716,20.72770217,-103.56679975,288.43,216.58,-71.85,-0.2,-0.8,1900,1500,0.3,1.414,0,stanley
1774401171.6116,20.72770217,-103.56679975,286.99,216.58,-70.41,-0.217,-0.8,1900,1500,0.3,1.414,0,stanley
1774401171.6516,20.72770217,-103.56679975,286.99,216.58,-70.41,-0.217,-0.8,1900,1500,0.3,1.414,0,stanley
1774401171.6916,20.72770217,-103.56679958,286.99,216.58,-70.41,-0.2101,-0.8,1900,1500,0.3,1.397,0,stanley
1774401171.7316,20.72770217,-103.56679975,286.99,216.58,-70.41,-0.217,-0.8,1900,1500,0.3,1.414,0,stanley
1774401171.7716,20.72770208,-103.56679975,286.26,216.58,-69.68,-0.2341,-0.8,1900,1500,0.3,1.411,0,stanley
1774401171.8116,20.72770208,-103.56679975,286.26,216.58,-69.68,-0.2341,-0.8,1900,1500,0.3,1.411,0,stanley
1774401171.8516,20.72770208,-103.56679975,284.78,216.58,-68.2,-0.2511,-0.8,1900,1500,0.3,1.411,0,stanley
1774401171.8916,20.72770208,-103.56679967,284.6,216.58,-68.02,-0.2511,-0.8,1900,1500,0.3,1.403,0,stanley
1774401171.9316,20.72770208,-103.56679967,284.6,216.58,-68.02,-0.2511,-0.8,1900,1500,0.3,1.403,0,stanley
